Company,Product,TypeName,Inches,Ram,OS,Weight,Price,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,cluster
Lenovo,ThinkPad E580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3516209476309227,0.1781535864978903,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.3333333333333333,Core i7 8550U,0.1215686274509803,0.0,SSD,No,AMD,Radeon RX 550,1
Lenovo,ThinkPad L470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.3017456359102244,0.1289451476793248,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
Acer,Aspire 7,Notebook,0.6626506024096387,0.0967741935483871,Linux,0.4513715710723192,0.1189873417721519,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce GTX 1050,1
Asus,Zenbook 3,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1022443890274314,0.2867510548523206,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.2470588235294117,0.0,SSD,No,Intel,HD Graphics 620,2
Dell,Latitude 7480,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1670822942643392,0.2541772151898734,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i7 7600U,0.2470588235294117,0.0,SSD,No,Intel,HD Graphics,2
Lenovo,IdeaPad 320-15ISK,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3765586034912719,0.0396624472573839,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Lenovo,ThinkPad P51,Workstation,0.6626506024096387,0.0967741935483871,Windows 10,0.4937655860349127,0.2955274261603375,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.2470588235294117,0.0,SSD,No,Nvidia,Quadro M1200,1
Lenovo,Thinkpad T470p,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.2985654008438818,Full HD,0.4826192400970089,0.4827586206896552,No,Yes,No,Intel,0.7037037037037036,Core i7 7700HQ,0.2470588235294117,0.0,SSD,No,Nvidia,GeForce GT 940MX,2
Acer,Aspire R7,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.2269326683291771,0.1037991561181434,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,0
Asus,ZenBook Flip,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1446384039900249,0.1272573839662447,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Dell,Inspiron 3567,Notebook,0.6626506024096387,0.032258064516129,Linux,0.4014962593516209,0.0717130801687763,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,AMD,Radeon R5 M430,1
Dell,Latitude 3380,Notebook,0.385542168674699,0.032258064516129,Windows 10,0.2394014962593516,0.0869198312236286,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,0
HP,EliteBook 1040,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1845386533665835,0.2237974683544303,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,2
Lenovo,ThinkPad E480,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.2643391521197007,0.1757603375527426,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.3333333333333333,Core i7 8550U,0.1215686274509803,0.0,SSD,No,AMD,Radeon RX 550,2
HP,ProBook 650,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4039900249376559,0.2114767932489451,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7407407407407407,Core i7 7820HQ,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 630,1
Dell,Latitude 5480,Ultrabook,0.4698795180722893,0.0967741935483871,Linux,0.2269326683291771,0.1561181434599156,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i7 7600U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
Lenovo,Thinkpad 13,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.1770573566084788,0.1410970464135021,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Lenovo,IdeaPad 320s-14IKB,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.2518703241895262,0.0717299578059071,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6666666666666667,Core i3 7130U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 620,2
HP,15-ra044nv (N3060/4GB/500GB/W10),Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3516209476309227,0.0291983122362869,Standard,0.0,0.0,No,No,No,Intel,0.2592592592592592,Celeron Dual Core N3060,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 400,1
Asus,VivoBook Max,Notebook,0.6626506024096387,0.032258064516129,Linux,0.3266832917705736,0.0649789029535864,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
Dell,Inspiron 5570,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3765586034912719,0.0970464135021097,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.2592592592592592,Core i5 8250U,0.1215686274509803,0.0,SSD,No,AMD,Radeon 530,1
Lenovo,ThinkPad X270,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.1670822942643392,0.2118143459915611,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2369077306733167,0.1696202531645569,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i5 7440HQ,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce 930MX,2
Acer,Aspire ES1-572,Notebook,0.6626506024096387,0.032258064516129,Linux,0.4264339152119701,0.0451983122362869,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,1
MSI,GV62 7RD-1686NL,Gaming,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.1440911392405063,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7300HQ,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce GTX 1050,1
HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3042394014962594,0.070042194092827,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 620,1
HP,ProBook 650,Workstation,0.6626506024096387,0.0967741935483871,Windows 10,0.4039900249376559,0.2295358649789029,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.7407407407407407,Core i7 7820HQ,0.2470588235294117,0.0,SSD,No,Intel,HD Graphics 620,1
Lenovo,ThinkPad T470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2394014962593516,0.1976371308016877,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
Microsoft,Surface Laptop,Ultrabook,0.4096385542168675,0.032258064516129,Windows 10 S,0.1401496259351621,0.1375527426160337,Standard,0.3597413096200485,0.5287356321839081,Yes,No,No,Intel,0.4814814814814815,Core M m3-7Y30,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 615,0
Microsoft,Surface Laptop,Ultrabook,0.4096385542168675,0.0967741935483871,Windows 10 S,0.1396508728179551,0.2742616033755274,Standard,0.3597413096200485,0.5287356321839081,Yes,No,No,Intel,0.5925925925925926,Core i7 7660U,0.1215686274509803,0.0,SSD,No,Intel,Iris Plus Graphics 640,0
HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,0.8674698795180725,0.0967741935483871,Windows 10,0.4513715710723192,0.078632911392405,Standard,0.0945836701697655,0.0948275862068965,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,1
Lenovo,IdeaPad 510s-14IKB,Notebook,0.4698795180722893,0.0967741935483871,No OS,0.2019950124688279,0.1054852320675105,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.2470588235294117,0.0,SSD,No,AMD,Radeon R7 M460,2
Lenovo,Thinkpad P51,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4937655860349127,0.3233755274261603,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7407407407407407,Core i7 7820HQ,0.1215686274509803,0.0,SSD,No,Nvidia,Quadro M2200M,1
Acer,Aspire 5,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3765586034912719,0.0497890295358649,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Nvidia,GeForce GTX 940MX,1
Lenovo,Thinkpad T460s,Ultrabook,0.4698795180722893,0.1612903225806451,Windows 10,0.1770573566084788,0.2842194092827004,Quad HD+,0.4826192400970089,0.4827586206896552,No,Yes,No,Intel,0.6296296296296297,Core i7 6600U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,2
HP,ZBook 15u,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3017456359102244,0.1654008438818565,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,AMD,FirePro W4190M ,1
Dell,Latitude 7390,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1820448877805486,0.2814936708860759,Full HD,0.2239288601455133,0.2241379310344827,Yes,No,No,Intel,0.2592592592592592,Core i5 8250U,0.1215686274509803,0.0,SSD,No,Intel,UHD Graphics 620,0
Dell,Latitude E5470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2743142144638404,0.0955274261603375,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i3 6100U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,2
Lenovo,Thinkpad T470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.2008438818565401,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.084313725490196,0.0,SSD,No,Intel,HD Graphics 620,2
Toshiba,Portege X30-D-10J,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.0897755610972568,0.2528270042194093,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Dell,Inspiron 7570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3665835411471322,0.1836286919831223,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.3333333333333333,Core i7 8550U,0.2470588235294117,0.0,SSD,No,Nvidia,GeForce 940MX,1
HP,ProBook 430,Notebook,0.385542168674699,0.032258064516129,Windows 10,0.199501246882793,0.0931645569620253,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.2592592592592592,Core i5 8250U,0.0588235294117647,0.0,SSD,No,Intel,UHD Graphics 620,0
Chuwi,"Lapbook 15,6",Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.2992518703241895,0.0126413502109704,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.1999999999999999,Atom x5-Z8350,0.0274509803921568,0.0,Flash Storage,No,Intel,HD Graphics,1
Lenovo,ThinkPad E570,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.4014962593516209,0.0659915611814346,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,1
Lenovo,ThinkPad E480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2643391521197007,0.1476793248945147,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.2592592592592592,Core i5 8250U,0.1215686274509803,0.0,SSD,No,Intel,UHD Graphics 620,2
Lenovo,Thinkpad E570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.141432911392405,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce 940MX,1
Lenovo,Thinkpad X260,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.1521197007481297,0.1561181434599156,Standard,0.0,0.0,No,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.084313725490196,0.0,SSD,No,Intel,HD Graphics 520,0
Lenovo,Ideapad 520-15IKBR,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3690773067331671,0.1223459915611814,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.3333333333333333,Core i7 8550U,0.1215686274509803,0.0,SSD,No,Intel,UHD Graphics 620,1
Lenovo,ThinkPad 13,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.1770573566084788,0.1308016877637131,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5555555555555555,Core i3 7100U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Lenovo,ThinkPad L570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.1243881856540084,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3042394014962594,0.0751037974683544,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,AMD,Radeon 520,1
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,0.4578313253012049,0.0967741935483871,Windows 10,0.1770573566084788,0.240506329113924,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.2592592592592592,Core i5 8250U,0.1215686274509803,0.0,SSD,No,Intel,UHD Graphics 620,2
Lenovo,ThinkPad 13,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.1870324189526184,0.1308016877637131,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
HP,Envy 13-AB002nv,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1620947630922693,0.1939240506329114,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.2470588235294117,0.0,SSD,No,Intel,HD Graphics 620,0
Dell,XPS 13,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1496259351620948,0.1223628691983122,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 620,0
Acer,Aspire A515-51G,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3765586034912719,0.0784810126582278,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.2411764705882353,0.0,HDD,No,Nvidia,GeForce 940MX,1
HP,Probook 450,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3366583541147132,0.120675105485232,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce 930MX,1
HP,Spectre X360,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1571072319201995,0.2067510548523206,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2369077306733167,0.1866210970464135,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,2
HP,ProBook 440,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.2344139650872818,0.0869198312236286,Standard,0.0,0.0,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,1
Lenovo,ThinkPad L470,Notebook,0.4698795180722893,0.0967741935483871,Windows 7,0.3316708229426434,0.1967932489451477,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,2
Dell,Inspiron 3567,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.4014962593516209,0.0693670886075949,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,AMD,Radeon R5 M430,1
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3017456359102244,0.2030379746835443,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i5 7440HQ,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
Toshiba,Satellite Pro,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.1157805907172995,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,1
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3092269326683292,0.2016877637130801,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.7037037037037036,Core i7 7600U,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce 930MX,1
Dell,Inspiron 5570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.1052168776371307,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.2592592592592592,Core i5 8250U,0.1215686274509803,0.0,SSD,No,AMD,Radeon 530,1
HP,250 G6,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.2917705735660848,0.0379729957805907,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.2592592592592592,Pentium Quad Core N3710,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 405,1
Lenovo,Thinkpad E470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2942643391521197,0.1156118143459915,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,Nvidia,GeForce 940MX,2
Dell,Vostro 5468,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.2269326683291771,0.0948303797468354,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,2
Asus,VivoBook X540YA-XX519T,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3266832917705736,0.0295358649789029,Standard,0.0,0.0,No,No,No,AMD,0.3333333333333333,E-Series 7110,0.2411764705882353,0.0,HDD,No,AMD,Radeon R2 Graphics,1
HP,ProBook 450,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3516209476309227,0.0897046413502109,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 620,1
Lenovo,ThinkPad E470,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.2942643391521197,0.1031223628691983,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,2
HP,250 G6,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.2917705735660848,0.0376371308016877,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Lenovo,ThinkPad T570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3241895261845386,0.2624472573839662,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.2470588235294117,0.0,SSD,No,Intel,HD Graphics 620,1
Lenovo,IdeaPad 320-15ISK,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3765586034912719,0.0548523206751054,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 520,1
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3017456359102244,0.1591544303797468,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
Mediacom,SmartBook 130,Notebook,0.385542168674699,0.032258064516129,Windows 10,0.1645885286783042,0.0136708860759493,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.1999999999999999,Atom x5-Z8350,0.0117647058823529,0.0,Flash Storage,No,Intel,HD Graphics,0
HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,Notebook,0.6626506024096387,0.064516129032258,Windows 10,0.3042394014962594,0.0666497890295358,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,AMD,0.5925925925925926,A10-Series A10-9620P,0.0588235294117647,0.0,SSD,No,AMD,Radeon 530,1
Lenovo,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3391521197007481,0.0769620253164557,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6666666666666667,Core i3 7130U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 620,1
Dell,Latitude 5580,Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3092269326683292,0.1324894514767932,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,1
Lenovo,ThinkPad L470,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.3316708229426434,0.1377215189873417,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,2
HP,ZBook 17,Workstation,0.8674698795180725,0.0967741935483871,Windows 10,0.6109725685785536,0.2847240506329114,Standard,0.0945836701697655,0.0948275862068965,No,No,No,Intel,0.7037037037037036,Core i5 7440HQ,0.2411764705882353,0.0,HDD,No,Nvidia,Quadro M1200,1
HP,15-cd005nv (A9-9420/6GB/256GB/Radeon,Notebook,0.6626506024096387,0.064516129032258,Windows 10,0.314214463840399,0.080168776371308,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,AMD,0.7777777777777778,A9-Series A9-9420,0.1215686274509803,0.0,SSD,No,AMD,Radeon 530,1
Lenovo,Thinkpad E570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.110717299578059,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,1
Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,0.6626506024096387,0.032258064516129,Windows 10,0.3391521197007481,0.0862447257383966,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.2592592592592592,Core i5 8250U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,1
Mediacom,SmartBook 141,Notebook,0.4698795180722893,0.032258064516129,Windows 10,0.1770573566084788,0.0126582278481012,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.1999999999999999,Atom x5-Z8350,0.0117647058823529,0.0,SSD,No,Intel,HD Graphics,2
Dell,Inspiron 3567,Notebook,0.6626506024096387,0.0967741935483871,Linux,0.3765586034912719,0.0970481012658227,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.1215686274509803,0.0,SSD,No,AMD,Radeon R5 M430,1
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3017456359102244,0.1408472573839662,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620,1
HP,ProBook 430,Notebook,0.385542168674699,0.032258064516129,Windows 10,0.199501246882793,0.0919831223628692,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.0588235294117647,0.0,SSD,No,Intel,HD Graphics 620,0
Lenovo,Thinkpad T460s,Ultrabook,0.4698795180722893,0.1612903225806451,Windows 10,0.1770573566084788,0.2529957805907173,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.6296296296296297,Core i7 6600U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 520,2
Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Notebook,0.8674698795180725,0.032258064516129,No OS,0.5261845386533666,0.0599156118143459,Full HD,0.2239288601455133,0.2241379310344827,No,No,No,Intel,0.4074074074074074,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520,1
Lenovo,ThinkPad Yoga,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1695760598503741,0.3124050632911392,Full HD,0.2239288601455133,0.2241379310344827,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.2470588235294117,0.0,SSD,No,Intel,HD Graphics 620,0
Lenovo,Thinkpad T470p,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.2194092827004219,Full HD,0.2239288601455133,0.2241379310344827,No,Yes,No,Intel,0.5925925925925926,Core i5 7300HQ,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 630,2
Dell,Latitude 5289,2 in 1 Convertible,0.2891566265060242,0.0967741935483871,Windows 10,0.1620947630922693,0.2524894514767932,Full HD,0.2239288601455133,0.2241379310344827,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.1215686274509803,0.0,SSD,No,Intel,HD Graphics 620,0
