Company,Product,TypeName,Inches,Ram,OS,Weight,Price,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model
Acer,Aspire 7,Notebook,0.6626506024096387,0.0967741935483871,Linux,0.45137157107231923,0.1189873417721519,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GTX 1050
Asus,Zenbook 3,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.10224438902743146,0.28675105485232066,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 7480,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.1670822942643392,0.2541772151898734,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7600U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics
Lenovo,IdeaPad 320-15ISK,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.039662447257383965,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,ThinkPad P51,Workstation,0.6626506024096387,0.0967741935483871,Windows 10,0.4937655860349127,0.29552742616033756,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.24705882352941178,0.0,SSD,No,Nvidia,Quadro M1200
Lenovo,Thinkpad T470p,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.29856540084388183,Full HD,0.4826192400970089,0.4827586206896552,No,Yes,No,Intel,0.7037037037037036,Core i7 7700HQ,0.24705882352941178,0.0,SSD,No,Nvidia,GeForce GT 940MX
Acer,Aspire R7,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.2269326683291771,0.10379915611814346,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Asus,ZenBook Flip,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.14463840399002495,0.12725738396624472,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Inspiron 3567,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.4014962593516209,0.07171308016877637,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R5 M430
Dell,Latitude 3380,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.23940149625935161,0.08691983122362869,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
HP,EliteBook 1040,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.18453865336658354,0.22379746835443037,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i7 6500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad E480,Ultrabook,0.4698795180722893,0.0967741935483871,Windows 10,0.26433915211970077,0.17576033755274265,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.3333333333333333,Core i7 8550U,0.12156862745098039,0.0,SSD,No,AMD,Radeon RX 550
HP,ProBook 650,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4039900249376559,0.21147679324894514,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7407407407407407,Core i7 7820HQ,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 630
Dell,Latitude 5480,Ultrabook,0.4698795180722893,0.0967741935483871,Linux,0.2269326683291771,0.15611814345991562,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,Thinkpad 13,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.1770573566084788,0.1410970464135021,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,IdeaPad 320s-14IKB,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.2518703241895262,0.07172995780590717,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i3 7130U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
HP,15-ra044nv (N3060/4GB/500GB/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.02919831223628692,Standard,0.0,0.0,No,No,No,Intel,0.25925925925925924,Celeron Dual Core N3060,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 400
Asus,VivoBook Max,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.3266832917705736,0.06497890295358649,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Inspiron 5570,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.0970464135021097,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.25925925925925924,Core i5 8250U,0.12156862745098039,0.0,SSD,No,AMD,Radeon 530
Lenovo,ThinkPad X270,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.1670822942643392,0.21181434599156118,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.23690773067331672,0.16962025316455695,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i5 7440HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 930MX
Acer,Aspire ES1-572,Notebook,0.6626506024096387,0.03225806451612903,Linux,0.4264339152119701,0.045198312236286925,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
MSI,GV62 7RD-1686NL,Gaming,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.14409113924050634,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7300HQ,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce GTX 1050
HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3042394014962594,0.070042194092827,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 650,Workstation,0.6626506024096387,0.0967741935483871,Windows 10,0.4039900249376559,0.22953586497890296,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.7407407407407407,Core i7 7820HQ,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,ThinkPad T470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.23940149625935161,0.19763713080168777,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Microsoft,Surface Laptop,Ultrabook,0.40963855421686757,0.03225806451612903,Windows 10 S,0.14014962593516211,0.13755274261603376,Standard,0.3597413096200485,0.5287356321839081,Yes,No,No,Intel,0.48148148148148157,Core M m3-7Y30,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 615
Microsoft,Surface Laptop,Ultrabook,0.40963855421686757,0.0967741935483871,Windows 10 S,0.13965087281795513,0.2742616033755274,Standard,0.3597413096200485,0.5287356321839081,Yes,No,No,Intel,0.5925925925925926,Core i7 7660U,0.12156862745098039,0.0,SSD,No,Intel,Iris Plus Graphics 640
HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,0.8674698795180725,0.0967741935483871,Windows 10,0.45137157107231923,0.07863291139240505,Standard,0.09458367016976556,0.09482758620689655,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,IdeaPad 510s-14IKB,Notebook,0.4698795180722893,0.0967741935483871,No OS,0.20199501246882795,0.10548523206751055,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,AMD,Radeon R7 M460
Lenovo,Thinkpad P51,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4937655860349127,0.3233755274261603,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7407407407407407,Core i7 7820HQ,0.12156862745098039,0.0,SSD,No,Nvidia,Quadro M2200M
Acer,Aspire 5,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.049789029535864976,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Nvidia,GeForce GTX 940MX
Lenovo,Thinkpad T460s,Ultrabook,0.4698795180722893,0.16129032258064516,Windows 10,0.1770573566084788,0.2842194092827004,Quad HD+,0.4826192400970089,0.4827586206896552,No,Yes,No,Intel,0.6296296296296297,Core i7 6600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
HP,ZBook 15u,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.30174563591022446,0.16540084388185655,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,AMD,FirePro W4190M 
Dell,Latitude 7390,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.18204488778054864,0.2814936708860759,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.25925925925925924,Core i5 8250U,0.12156862745098039,0.0,SSD,No,Intel,UHD Graphics 620
Dell,Latitude E5470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2743142144638404,0.09552742616033755,Standard,0.0,0.0,No,No,No,Intel,0.5185185185185185,Core i3 6100U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,Thinkpad T470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.2008438818565401,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.08431372549019608,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Portege X30-D-10J,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.08977556109725689,0.2528270042194093,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Inspiron 7570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.36658354114713226,0.18362869198312237,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.3333333333333333,Core i7 8550U,0.24705882352941178,0.0,SSD,No,Nvidia,GeForce 940MX
HP,ProBook 430,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.19950124688279303,0.09316455696202532,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.25925925925925924,Core i5 8250U,0.058823529411764705,0.0,SSD,No,Intel,UHD Graphics 620
Chuwi,"Lapbook 15,6",Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.29925187032418954,0.012641350210970466,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.19999999999999996,Atom x5-Z8350,0.027450980392156862,0.0,Flash Storage,No,Intel,HD Graphics
Lenovo,ThinkPad E570,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4014962593516209,0.0659915611814346,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad E480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.26433915211970077,0.14767932489451477,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.25925925925925924,Core i5 8250U,0.12156862745098039,0.0,SSD,No,Intel,UHD Graphics 620
Lenovo,Thinkpad E570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.14143291139240508,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 940MX
Lenovo,Thinkpad X260,Ultrabook,0.2891566265060242,0.0967741935483871,Windows 10,0.15211970074812972,0.15611814345991562,Standard,0.0,0.0,No,Yes,No,Intel,0.5185185185185185,Core i5 6200U,0.08431372549019608,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,Ideapad 520-15IKBR,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3690773067331671,0.12234599156118144,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.3333333333333333,Core i7 8550U,0.12156862745098039,0.0,SSD,No,Intel,UHD Graphics 620
Lenovo,ThinkPad 13,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.1770573566084788,0.1308016877637131,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5555555555555555,Core i3 7100U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,ThinkPad L570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.12438818565400844,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3042394014962594,0.07510379746835444,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,AMD,Radeon 520
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,0.45783132530120496,0.0967741935483871,Windows 10,0.1770573566084788,0.24050632911392406,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.25925925925925924,Core i5 8250U,0.12156862745098039,0.0,SSD,No,Intel,UHD Graphics 620
Lenovo,ThinkPad 13,Notebook,0.385542168674699,0.0967741935483871,Windows 10,0.18703241895261846,0.1308016877637131,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,Envy 13-AB002nv,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.16209476309226936,0.1939240506329114,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Dell,XPS 13,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.1496259351620948,0.12236286919831224,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
Acer,Aspire A515-51G,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.07848101265822785,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.2411764705882353,0.0,HDD,No,Nvidia,GeForce 940MX
HP,Probook 450,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.33665835411471323,0.12067510548523207,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 930MX
HP,Spectre X360,Ultrabook,0.385542168674699,0.0967741935483871,Windows 10,0.15710723192019954,0.20675105485232068,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 5480,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.23690773067331672,0.1866210970464135,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 440,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.2344139650872818,0.08691983122362869,Standard,0.0,0.0,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad L470,Notebook,0.4698795180722893,0.0967741935483871,Windows 7,0.33167082294264344,0.1967932489451477,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5185185185185185,Core i5 6200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Dell,Inspiron 3567,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.4014962593516209,0.06936708860759494,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,AMD,Radeon R5 M430
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.30174563591022446,0.20303797468354431,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i5 7440HQ,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Toshiba,Satellite Pro,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3266832917705736,0.11578059071729958,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3092269326683292,0.20168776371308017,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.7037037037037036,Core i7 7600U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 930MX
Dell,Inspiron 5570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.3765586034912719,0.10521687763713079,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.25925925925925924,Core i5 8250U,0.12156862745098039,0.0,SSD,No,AMD,Radeon 530
HP,250 G6,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.2917705735660848,0.03797299578059072,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.25925925925925924,Pentium Quad Core N3710,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 405
Lenovo,Thinkpad E470,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.29426433915211975,0.11561181434599156,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Nvidia,GeForce 940MX
Dell,Vostro 5468,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.2269326683291771,0.09483037974683545,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Asus,VivoBook X540YA-XX519T,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3266832917705736,0.029535864978902954,Standard,0.0,0.0,No,No,No,AMD,0.3333333333333333,E-Series 7110,0.2411764705882353,0.0,HDD,No,AMD,Radeon R2 Graphics
HP,ProBook 450,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.08970464135021097,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,ThinkPad E470,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.29426433915211975,0.1031223628691983,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
HP,250 G6,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.2917705735660848,0.03763713080168776,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,ThinkPad T570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.32418952618453867,0.26244725738396624,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,IdeaPad 320-15ISK,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3765586034912719,0.05485232067510549,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 520
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.30174563591022446,0.15915443037974683,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Mediacom,SmartBook 130,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.16458852867830429,0.013670886075949367,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.19999999999999996,Atom x5-Z8350,0.011764705882352941,0.0,Flash Storage,No,Intel,HD Graphics
HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,Notebook,0.6626506024096387,0.06451612903225806,Windows 10,0.3042394014962594,0.06664978902953586,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,AMD,0.5925925925925926,A10-Series A10-9620P,0.058823529411764705,0.0,SSD,No,AMD,Radeon 530
Lenovo,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3391521197007481,0.0769620253164557,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i3 7130U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
Dell,Latitude 5580,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3092269326683292,0.13248945147679325,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Lenovo,ThinkPad L470,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.33167082294264344,0.13772151898734178,Standard,0.0,0.0,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
HP,ZBook 17,Workstation,0.8674698795180725,0.0967741935483871,Windows 10,0.6109725685785536,0.2847240506329114,Standard,0.09458367016976556,0.09482758620689655,No,No,No,Intel,0.7037037037037036,Core i5 7440HQ,0.2411764705882353,0.0,HDD,No,Nvidia,Quadro M1200
HP,15-cd005nv (A9-9420/6GB/256GB/Radeon,Notebook,0.6626506024096387,0.06451612903225806,Windows 10,0.314214463840399,0.08016877637130802,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,AMD,0.7777777777777778,A9-Series A9-9420,0.12156862745098039,0.0,SSD,No,AMD,Radeon 530
Lenovo,Thinkpad E570,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.4014962593516209,0.11071729957805908,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3391521197007481,0.08624472573839663,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.25925925925925924,Core i5 8250U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
Mediacom,SmartBook 141,Notebook,0.4698795180722893,0.03225806451612903,Windows 10,0.1770573566084788,0.012658227848101266,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.19999999999999996,Atom x5-Z8350,0.011764705882352941,0.0,SSD,No,Intel,HD Graphics
Dell,Inspiron 3567,Notebook,0.6626506024096387,0.0967741935483871,Linux,0.3765586034912719,0.09704810126582278,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,AMD,Radeon R5 M430
Dell,Latitude 5580,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.30174563591022446,0.14084725738396625,Standard,0.0,0.0,No,No,No,Intel,0.6296296296296297,Core i5 7300U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
HP,ProBook 430,Notebook,0.385542168674699,0.03225806451612903,Windows 10,0.19950124688279303,0.0919831223628692,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.058823529411764705,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,Thinkpad T460s,Ultrabook,0.4698795180722893,0.16129032258064516,Windows 10,0.1770573566084788,0.2529957805907173,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.6296296296296297,Core i7 6600U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 520
Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Notebook,0.8674698795180725,0.03225806451612903,No OS,0.5261845386533666,0.059915611814345994,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.40740740740740744,Core i3 6006U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 520
Lenovo,ThinkPad Yoga,2 in 1 Convertible,0.385542168674699,0.0967741935483871,Windows 10,0.1695760598503741,0.31240506329113926,Full HD,0.22392886014551333,0.22413793103448276,Yes,Yes,No,Intel,0.6666666666666667,Core i7 7500U,0.24705882352941178,0.0,SSD,No,Intel,HD Graphics 620
Lenovo,Thinkpad T470p,Notebook,0.4698795180722893,0.0967741935483871,Windows 10,0.2518703241895262,0.21940928270042195,Full HD,0.22392886014551333,0.22413793103448276,No,Yes,No,Intel,0.5925925925925926,Core i5 7300HQ,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 630
Dell,Latitude 5289,2 in 1 Convertible,0.2891566265060242,0.0967741935483871,Windows 10,0.16209476309226936,0.25248945147679325,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.5925925925925926,Core i5 7200U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
Dell,Precision 3520,Workstation,0.6626506024096387,0.0967741935483871,Windows 10,0.3416458852867831,0.2681856540084388,Full HD,0.22392886014551333,0.22413793103448276,Yes,No,No,Intel,0.7037037037037036,Core i7 7700HQ,0.12156862745098039,0.0,SSD,No,Nvidia,Quadro M620
HP,EliteBook 850,Notebook,0.6626506024096387,0.0967741935483871,Windows 10,0.28678304239401503,0.17637130801687764,Full HD,0.22392886014551333,0.22413793103448276,No,No,No,Intel,0.6666666666666667,Core i7 7500U,0.12156862745098039,0.0,SSD,No,Intel,HD Graphics 620
HP,ProBook 450,Notebook,0.6626506024096387,0.03225806451612903,Windows 10,0.3516209476309227,0.08345654008438819,Standard,0.0,0.0,No,No,No,Intel,0.5555555555555555,Core i3 7100U,0.2411764705882353,0.0,HDD,No,Intel,HD Graphics 620
